lon,lat,ortho_h,class_ph,confidence,x_atc,y_atc
18.043024592910623,-33.18269026834576,-3.0813684,40,0.5403088331222534,36452470.10927401,8731.353
18.043021959844612,-33.1826644353745,-1.8440963,40,0.5014145374298096,36452472.98513804,8731.309
18.043021108115813,-33.18265800386237,-2.758265,40,0.5083504915237427,36452473.70230255,8731.331
18.043020987815623,-33.18265802138023,-3.5164723,40,0.5403084754943848,36452473.701276876,8731.351
18.043018261185463,-33.18263220423354,-2.911165,40,0.5113908648490906,36452476.57610045,8731.323
18.04301346662666,-33.18258703531049,-2.0775106,40,0.5015121102333069,36452481.60544882,8731.279
18.04301276998491,-33.1825805844863,-2.0399756,40,0.5365280508995056,36452482.32467089,8731.275
18.04300645165975,-33.1825225534294,-2.1033962,40,0.5051924586296082,36452488.78939346,8731.247
18.043005085175313,-33.18250965434706,-1.9016867,40,0.8325283527374268,36452490.22575668,8731.235
18.043003665092115,-33.18249676490019,-2.0457892,40,0.5051924586296082,36452491.661080636,8731.232
18.042999535182616,-33.182458087265566,-1.7031281,40,0.6111321449279785,36452495.96806554,8731.201
18.042998165310838,-33.182445196523425,-1.5611295,40,0.5080134272575378,36452497.40337304,8731.19
18.042975911883914,-33.182239261885144,-2.3460624,40,0.5098915696144104,36452520.338331155,8731.083
18.042974560834757,-33.182226403717905,-2.1978235,40,0.8501881957054138,36452521.77049058,8731.07
